age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	ipa_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
o						s17	f		0			OW	2		OKAY		549.1	1523.8	2563.4	203.0	290.6	424.4	3.449	3.409	3.569	0.16	ow	ow	stop	velar	voiceless		one_fol_syll				K	initial	1		OW2 K EY1		495.1	1698.5	567.7	1461.0	630.1	1323.1	589.1	1301.3	493.4	1281.3	6
o						s17	f		0			EY	1		OKAY		650.9	1759.5	2685.1	43.0	80.8	351.7	3.743	3.669	3.819	0.15	eyF	ejF				velar				K		final	3		OW2 K EY1		569.0	1783.3	624.1	1643.3	651.2	1758.7	641.7	1767.1	619.1	1762.0	6
o						s17	f		0			IH	0		IT'S	VERY	489.1	2061.1	2718.7	64.8	108.2	327.9	10.588	10.561	10.641	0.08	i	ɪ	stop	apical	voiceless		complex_coda				T	initial	1		IH0 T S	V EH1 R IY0	499.3	2172.1	505.8	2155.8	494.2	2170.1	463.2	2105.8	445.1	2045.4	5
o						s17	f		0			EH	1	IT'S	VERY	DIFFICULT	496.8	1924.2	2576.0	109.1	166.3	309.3	10.834	10.811	10.881	0.07	e	ɛ	central	apical	voiced	oral_labial	one_fol_syll			V	R	internal	2	IH0 T S	V EH1 R IY0	D IH1 F AH0 K AH0 L T	441.1	1909.0	441.4	1899.9	491.3	1820.8	515.6	1811.7	521.7	1786.6	6
o						s17	f		0			IY	0	IT'S	VERY	DIFFICULT	483.1	2029.7	2806.2	92.9	109.1	1065.6	10.994	10.971	11.041	0.07	iyF	iF				liquid				R	D	final	4	IH0 T S	V EH1 R IY0	D IH1 F AH0 K AH0 L T	512.0	1979.4	499.2	1999.1	459.9	2104.7	418.8	2194.4	404.8	2212.0	4
o						s17	f		0			IH	1	VERY	DIFFICULT		513.8	1987.2	2984.0	114.7	170.5	538.7	11.131	11.111	11.171	0.06	i	ɪ	fricative	labiodental	voiceless	oral_apical	two_fol_syl			D	F	internal	2	V EH1 R IY0	D IH1 F AH0 K AH0 L T		497.1	2045.9	502.1	2030.9	528.5	1936.3	549.9	1891.0	549.9	1891.0	4
o						s17	f		0			AH	0	VERY	DIFFICULT		540.2	1356.5	2240.9	351.9	370.3	679.6	11.278	11.261	11.311	0.05	@	ə	stop	velar	voiceless	oral_labial	one_fol_syll			F	K	internal	4	V EH1 R IY0	D IH1 F AH0 K AH0 L T		537.4	1370.2	537.4	1370.2	558.5	1332.0	528.3	1365.4	528.3	1365.4	6
o						s17	f		0			AE	1		YEAH		624.6	1939.2	2623.9	173.2	174.3	301.1	14.22	14.193	14.273	0.08	ae	æ				w/y				Y		final	2		Y AE1		565.8	2069.4	600.1	1983.6	672.0	1841.2	704.2	1733.0	708.0	1698.1	6
o						s17	f		0			AY	1		I	DON'T	893.4	1550.3	2449.4	188.5	288.0	338.2	15.243	15.234	15.304	0.07	ay	aj									D	coextensive	1		AY1	D OW1 N T	954.1	1488.2	921.6	1513.5	830.1	1577.2	673.3	1567.0	626.5	1871.2	6
o						s17	f		0			OW	1	I	DON'T	KNOW	469.8	1892.3	2469.9	51.0	124.7	353.7	15.366	15.354	15.404	0.05	ow	ow	nasal	apical	voiced	oral_apical	complex_coda			D	N	internal	2	AY1	D OW1 N T	N OW1	469.8	1892.3	469.8	1892.3	487.8	1826.0	503.9	1742.3	503.9	1742.3	5
o						s17	f		0			OW	1	DON'T	KNOW	WHY	540.9	1561.5	2601.6	302.6	113.7	772.1	15.521	15.504	15.584	0.08	owF	owF				nasal_apical				N	W	final	2	D OW1 N T	N OW1	W AY1	429.7	1589.0	501.5	1547.0	541.6	1330.6	507.1	1100.2	469.1	1000.1	6
o						s17	f		0			AY	1	KNOW	WHY		757.5	1271.6	2543.6	274.9	183.6	255.6	15.814	15.684	15.944	0.26	ay	aj				w/y				W		final	2	N OW1	W AY1		601.2	1063.7	682.1	1213.1	749.9	1213.3	771.9	1322.8	691.7	1805.3	6
o						s17	f		0			AH	1		UH	COLUMBUS	718.6	1663.4	2507.9	79.3	174.4	220.7	16.591	16.548	16.678	0.13	uh	ʌ									K	coextensive	1		AH1	K AH0 L AH1 M B AH0 S	694.0	1695.3	718.3	1666.3	710.4	1654.5	668.9	1692.6	542.5	1719.9	5
o						s17	f		0			AH	1	UH	COLUMBUS	WAS	739.0	1386.2	2491.6	133.2	187.0	403.8	16.858	16.838	16.898	0.06	uh	ʌ	nasal	labial	voiced	liquid	complex_one_syl			L	M	internal	4	AH1	K AH0 L AH1 M B AH0 S	W AH1 Z	744.8	1387.3	745.2	1389.0	714.7	1357.3	656.8	1262.8	652.3	1252.2	5
o						s17	f		0			AH	0	UH	COLUMBUS	WAS	461.3	1269.5	2610.7	76.1	220.3	159.1	16.978	16.958	17.018	0.06	@	ə	fricative	apical	voiceless	oral_labial				B	S	internal	7	AH1	K AH0 L AH1 M B AH0 S	W AH1 Z	451.7	1186.1	453.3	1196.1	461.1	1371.7	449.9	1503.6	448.7	1510.4	5
o						s17	f		0			IH	0	WAS	JUST	STUBBORN	474.4	1782.7	2749.9	60.9	134.3	144.8	17.405	17.378	17.458	0.08	i	ɪ	fricative	apical	voiceless	palatal	complex_coda			JH	S	internal	2	W AH1 Z	JH IH0 S T	S T AH1 B ER0 N	417.4	1771.2	455.8	1800.5	484.7	1736.5	484.3	1623.8	470.0	1548.1	6
o						s17	f		0			AH	1	JUST	STUBBORN	ABOUT	688.5	1604.2	2455.9	67.7	257.3	783.2	17.735	17.708	17.788	0.08	uh	ʌ	stop	labial	voiced	oral_apical	one_fol_syll			T	B	internal	3	JH IH0 S T	S T AH1 B ER0 N	AH0 B AW1 T	627.1	1695.2	664.4	1653.5	712.3	1544.5	696.1	1497.7	666.5	1432.4	5
o						s17	f		0			ER	0	JUST	STUBBORN	ABOUT	510.8	1326.0	1775.0	52.3	122.7	135.9	17.881	17.848	17.948	0.1	*hr	ə˞	nasal	apical	voiced	oral_labial				B	N	internal	5	JH IH0 S T	S T AH1 B ER0 N	AH0 B AW1 T	498.1	1173.0	513.6	1287.3	493.9	1439.0	466.8	1505.1	438.8	1578.5	5
o						s17	f		0			AH	0	STUBBORN	ABOUT	IT	573.5	1687.5	2040.2	188.9	299.4	499.7	18.021	17.998	18.068	0.07	@	ə	stop	labial	voiced		one_fol_syll			N	B	initial	1	S T AH1 B ER0 N	AH0 B AW1 T	IH0 T	523.1	1680.1	548.1	1673.5	600.9	1670.2	546.5	1454.8	507.1	1394.7	5
o						s17	f		0			AW	1	STUBBORN	ABOUT	IT	740.0	1628.6	2391.6	100.0	186.4	344.2	18.17	18.148	18.298	0.15	aw	aw	stop	apical	voiceless	oral_labial				B	T	internal	3	S T AH1 B ER0 N	AH0 B AW1 T	IH0 T	692.3	1549.7	754.8	1616.2	753.7	1561.4	754.4	1465.9	717.0	1349.9	5
o						s17	f		0			IH	0	ABOUT	IT	UNTIL	577.9	1665.7	2664.1	79.0	163.1	190.1	18.371	18.338	18.438	0.1	i	ɪ	stop	apical	voiceless					T	T	initial	1	AH0 B AW1 T	IH0 T	AH0 N T IH1 L	556.8	1547.9	576.9	1628.6	567.9	1744.2	546.7	1812.8	516.2	1825.5	5
o						s17	f		0			AH	0	IT	UNTIL		504.0	1940.6	2818.6	40.5	109.9	274.8	18.528	18.498	18.588	0.09	@	ə	nasal	apical	voiced		complex_one_syl			T	N	initial	1	IH0 T	AH0 N T IH1 L		486.8	1932.2	496.1	1931.9	510.9	1944.7	501.9	1907.1	484.5	1884.4	5
o						s17	f		0			IH	1	IT	UNTIL		601.9	1786.8	2525.2	333.2	182.6	357.0	18.765	18.748	18.798	0.05	i	ɪ	lateral	apical	voiced	oral_apical				T	L	internal	4	IH0 T	AH0 N T IH1 L		515.6	1855.8	515.6	1855.8	630.4	1663.9	656.5	1519.1	656.5	1519.1	6
o						s17	f		0			AH	0		THE	LAST	607.4	1344.8	2805.3	85.7	201.5	415.4	19.393	19.376	19.426	0.05	@	ə				oral_apical				DH	L	final	2		DH AH0	L AE1 S T	591.7	1400.4	591.7	1400.4	629.9	1292.9	609.9	1213.3	609.9	1213.3	6
o						s17	f		0			AE	1	THE	LAST	YEAR	816.1	1438.9	2634.7	96.3	186.0	186.4	19.583	19.516	19.716	0.2	ae	æ	fricative	apical	voiceless	liquid	complex_coda			L	S	internal	2	DH AH0	L AE1 S T	Y IH1 R	782.4	1295.5	813.4	1421.7	823.8	1525.0	787.2	1634.4	749.0	1629.9	5
o						s17	f		0			IH	1	LAST	YEAR		377.1	2257.2	2780.0	22.3	102.4	280.4	20.136	20.086	20.236	0.15	iyr	ir	central	apical	voiced	w/y				Y	R	internal	2	L AE1 S T	Y IH1 R		364.3	2301.2	375.5	2260.6	385.1	2233.3	393.2	2106.1	415.0	1966.9	5
o						s17	f		0			AH	1		UH		716.2	1363.7	2574.2	136.4	319.1	168.4	21.153	21.02	21.42	0.4	uh	ʌ										coextensive	1		AH1		694.4	1391.1	716.4	1363.7	705.6	1361.9	730.6	1337.4	686.0	1341.4	5
o						s17	f		0			EY	1		THEY	HADN'T	517.4	2099.1	2964.3	53.0	144.2	364.9	21.734	21.703	21.903	0.2	eyF	ejF				oral_apical				DH	HH	final	2		DH EY1	HH AE1 D AH0 N	526.0	2166.0	491.2	2361.2	439.2	2495.3	401.2	2526.9	370.0	2524.7	5
o						s17	f		0			AE	1	THEY	HADN'T		798.3	2103.5	2686.7	423.6	238.4	340.0	21.973	21.913	22.093	0.18	ae	æ	stop	apical	voiced		one_fol_syll			HH	D	internal	2	DH EY1	HH AE1 D AH0 N		760.5	2196.4	829.0	2133.4	729.6	1866.1	736.5	1788.7	658.1	1734.3	6
o						s17	f		0			AH	0	THEY	HADN'T		291.6	1735.1	2763.8	85.3	702.5	245.0	22.15	22.133	22.183	0.05	@	ə	nasal	apical	voiced	oral_apical				D	N	internal	4	DH EY1	HH AE1 D AH0 N		288.4	1747.1	288.4	1747.1	304.8	1839.2	331.4	2123.3	331.4	2123.3	5
o						s17	f		0			EY	1		ABLE	TO	500.4	1991.1	2873.4	100.3	223.6	292.7	22.565	22.542	22.652	0.11	ey	ej	stop	labial	voiced		one_fol_syll				B	initial	1		EY1 B AH0 L	T AH0	498.9	1992.6	508.9	2104.3	482.4	2177.2	452.5	2287.1	431.6	2317.6	5
o						s17	f		0			EH	1	TO	GET	SUBS	481.0	2097.8	2646.8	60.8	172.1	795.1	22.999	22.972	23.052	0.08	e	ɛ	stop	apical	voiceless	velar				G	T	internal	2	T AH0	G EH1 T	S AH1 B Z	442.5	2176.3	463.5	2139.5	512.5	2008.0	538.4	1909.9	537.8	1863.8	5
o						s17	f		0			AH	1	GET	SUBS	FIFTY	695.8	1590.1	2621.2	113.4	283.2	586.7	23.299	23.262	23.372	0.11	uh	ʌ	stop	labial	voiced	oral_apical	complex_coda			S	B	internal	2	G EH1 T	S AH1 B Z	F IH1 F T IY0	345.4	1466.2	659.6	1536.6	713.3	1551.9	698.6	1519.1	641.8	1400.5	5
o						s17	f		0			IH	1	SUBS	FIFTY		486.1	1824.1	2591.8	44.1	161.0	213.5	23.692	23.672	23.732	0.06	i	ɪ	fricative	labiodental	voiceless	oral_labial	complex_one_syl			F	F	internal	2	S AH1 B Z	F IH1 F T IY0		479.3	1820.9	475.0	1817.8	499.5	1860.9	493.4	1855.7	492.5	1854.9	5
o						s17	f		0			AH	1		SUBSTITUTES	FIFTY	585.4	1478.7	2633.4	175.8	384.2	736.9	24.389	24.362	24.442	0.08	uh	ʌ	stop	labial	voiced	oral_apical	complex_two_syl			S	B	internal	2		S AH1 B S T AH0 T UW2 T S	F IH1 F T IY0	534.9	1737.6	445.4	1503.7	667.2	1551.2	630.2	1561.2	572.6	1516.0	5
o						s17	f		0			AH	0		SUBSTITUTES	FIFTY	425.9	1704.8	2517.6	45.4	300.5	989.4	24.622	24.602	24.662	0.06	@	ə	stop	apical	voiceless	oral_apical	one_fol_syll			T	T	internal	6		S AH1 B S T AH0 T UW2 T S	F IH1 F T IY0	410.2	1691.2	413.0	1690.7	434.1	1731.5	416.4	1736.4	414.3	1735.8	6
o						s17	f		0			UW	2		SUBSTITUTES	FIFTY	280.2	2116.5	2787.0	144.1	125.4	140.9	24.819	24.812	24.972	0.16	Tuw	Tu	stop	apical	voiceless	oral_apical	complex_coda			T	T	internal	8		S AH1 B S T AH0 T UW2 T S	F IH1 F T IY0	335.9	2128.5	357.3	2178.2	347.4	2141.1	327.5	2055.7	354.5	2055.6	6
o						s17	f		0			IH	1	SUBSTITUTES	FIFTY	PERCENT	491.8	1830.3	2653.1	41.3	160.7	142.1	25.245	25.222	25.292	0.07	i	ɪ	fricative	labiodental	voiceless	oral_labial	complex_one_syl			F	F	internal	2	S AH1 B S T AH0 T UW2 T S	F IH1 F T IY0	P ER0 S EH1 N T	465.3	1787.0	482.1	1791.5	486.9	1878.0	474.5	1919.4	472.9	1923.2	5
