s38, o, m, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AH	1	UH	991.0	1486.0	28.186	28.009	28.539	0.53	6	0	0	0	0	0			829.0	1474.0	985.0	1484.0	985.0	1398.0	900.0	1208.0	846.0	1139.0	6	
AY	1	I	865.0	1776.0	29.142	29.119	29.169	0.05	41	0	0	0	0	0		m	754.0	1717.0	699.0	1721.0	766.0	1736.0	819.0	1792.0	764.0	1806.0	6	
AH	1	UP	713.0	1369.0	29.346	29.329	29.379	0.05	6	1	1	1	0	0			704.0	1390.0	704.0	1390.0	722.0	1323.0	710.0	1212.0	710.0	1212.0	6	
AA	1	ON	760.0	969.0	29.489	29.469	29.529	0.06	5	4	4	2	0	0			672.0	1025.0	683.0	1018.0	800.0	960.0	781.0	979.0	776.0	983.0	6	
IY	1	EAST	438.0	2751.0	29.696	29.649	29.789	0.14	11	3	4	1	0	3			535.0	2674.0	441.0	2756.0	370.0	2748.0	356.0	2902.0	375.0	2816.0	5	
AY	1	SIDE	881.0	1409.0	30.109	29.989	30.229	0.24	41	1	4	2	3	0		s	544.0	1621.0	763.0	1520.0	875.0	1472.0	922.0	1410.0	847.0	1624.0	6	
AH	0	OF	629.0	1968.0	30.286	30.269	30.319	0.05	*	3	2	2	0	0			635.0	1939.0	635.0	1939.0	614.0	2047.0	556.0	2167.0	556.0	2167.0	4	
AH	1	COLUMBUS	692.0	979.0	30.559	30.529	30.619	0.09	6	4	1	2	7	4			671.0	859.0	691.0	954.0	685.0	1013.0	635.0	963.0	607.0	881.0	6	
AH	0	COLUMBUS	597.0	1726.0	30.772	30.729	30.859	0.13	*	3	4	1	1	0			580.0	1472.0	596.0	1695.0	576.0	1764.0	520.0	1698.0	493.0	1627.0	5	
AE	1	GRADUATED	808.0	2070.0	32.457	32.427	32.517	0.09	3	2	5	2	8	2			742.0	1947.0	788.0	2027.0	819.0	2096.0	778.0	2084.0	720.0	2108.0	5	
UW	0	GRADUATED	455.0	1147.0	32.637	32.607	32.697	0.09	72	0	0	0	5	2			423.0	1574.0	445.0	1276.0	476.0	958.0	544.0	979.0	584.0	1093.0	6	
EY	2	GRADUATED	662.0	1681.0	32.722	32.697	32.747	0.05	21	1	4	1	0	1			648.0	1464.0	648.0	1464.0	662.0	1681.0	650.0	1832.0	650.0	1832.0	6	
IH	0	GRADUATED	520.0	1962.0	32.797	32.777	32.837	0.06	1	1	4	2	3	0			522.0	1940.0	522.0	1943.0	513.0	1978.0	497.0	1959.0	493.0	1946.0	6	
ER	0	FROM	727.0	1344.0	32.964	32.947	32.997	0.05	94	4	1	2	1	0			939.0	1450.0	939.0	1450.0	553.0	1225.0	535.0	1138.0	535.0	1138.0	6	
AY	1	HIGH	918.0	1661.0	33.474	33.451	33.581	0.13	41	0	0	0	0	0		s	745.0	1773.0	917.0	1664.0	877.0	1625.0	808.0	1776.0	624.0	2039.0	6	
UW	1	SCHOOL	534.0	610.0	33.904	33.801	34.111	0.31	72	5	4	2	6	0			537.0	923.0	535.0	615.0	515.0	542.0	531.0	522.0	530.0	481.0	6	
AY	1	I	1119.0	1513.0	34.823	34.757	35.287	0.53	41	0	0	0	0	0			1115.0	1513.0	1083.0	1584.0	987.0	1734.0	850.0	1878.0	710.0	1944.0	6	
EH	1	THEN	660.0	2030.0	35.85	35.813	35.923	0.11	2	4	4	2	3	0			554.0	1952.0	643.0	2005.0	696.0	2083.0	703.0	2113.0	682.0	2061.0	5	
AA	1	STARTED	615.0	1576.0	36.624	36.607	36.657	0.05	44	6	4	2	3	4			584.0	1599.0	584.0	1599.0	651.0	1561.0	687.0	1513.0	687.0	1513.0	6	
IH	0	STARTED	533.0	1823.0	36.774	36.757	36.807	0.05	1	1	4	2	3	0			524.0	1831.0	524.0	1831.0	536.0	1806.0	521.0	1797.0	521.0	1797.0	6	
ER	1	WORKING	654.0	1071.0	36.967	36.937	37.027	0.09	94	1	6	1	9	1			613.0	859.0	648.0	1004.0	645.0	1214.0	572.0	1356.0	513.0	1442.0	6	
ER	0	FOR	623.0	1177.0	37.36	37.327	37.427	0.1	94	0	0	0	1	0			573.0	1160.0	616.0	1156.0	646.0	1231.0	680.0	1306.0	704.0	1340.0	6	
OW	0	OHIO	781.0	1355.0	37.447	37.427	37.507	0.08	62	3	0	1	0	2			761.0	1359.0	781.0	1355.0	820.0	1332.0	855.0	1297.0	877.0	1290.0	6	
AY	1	OHIO	1019.0	1420.0	37.567	37.537	37.747	0.21	41	0	0	0	0	1		s	941.0	1334.0	984.0	1445.0	939.0	1648.0	838.0	1802.0	773.0	1896.0	6	
EY	1	STATE	641.0	2111.0	38.049	38.017	38.207	0.19	21	1	4	1	3	0			634.0	2034.0	623.0	2264.0	551.0	2517.0	460.0	2655.0	407.0	2600.0	5	
IH	1	IN	601.0	2707.0	38.374	38.317	38.487	0.17	1	4	4	2	0	0			1530.0	3216.0	1085.0	nan	682.0	2539.0	745.0	2616.0	692.0	2612.0	4	
AY	1	NINETEEN	845.0	1831.0	38.662	38.627	38.717	0.09	41	4	4	2	4	4		s	352.0	1327.0	664.0	1736.0	843.0	1826.0	799.0	1917.0	744.0	2186.0	6	
IY	1	NINETEEN	486.0	2609.0	38.897	38.877	38.937	0.06	11	4	4	2	3	0			456.0	2547.0	460.0	2554.0	515.0	2653.0	534.0	2662.0	536.0	2665.0	5	
EH	1	SEVENTY	636.0	1810.0	39.13	39.097	39.197	0.1	2	3	2	2	3	2			682.0	1885.0	623.0	1804.0	683.0	1828.0	717.0	1822.0	706.0	1779.0	5	
EH	1	SEVEN	709.0	1784.0	39.597	39.537	39.717	0.18	2	3	2	2	3	1			567.0	1765.0	697.0	1781.0	731.0	1772.0	742.0	1751.0	701.0	1649.0	6	
AH	0	SEVEN	635.0	1461.0	39.797	39.777	39.837	0.06	*	4	4	2	1	0			594.0	1380.0	600.0	1391.0	643.0	1512.0	580.0	1110.0	573.0	1113.0	6	
AH	0	AND	552.0	1842.0	39.95	39.917	40.017	0.1	*	4	4	2	0	3			491.0	1784.0	547.0	1831.0	537.0	1859.0	517.0	1795.0	492.0	1749.0	5	
AE	1	HAVE	715.0	1901.0	40.257	40.237	40.297	0.06	3	3	2	2	0	0			734.0	1951.0	722.0	1946.0	683.0	1854.0	670.0	1770.0	663.0	1748.0	6	
IH	0	BEEN	557.0	1931.0	40.504	40.477	40.557	0.08	1	4	4	2	1	0			522.0	1855.0	548.0	1925.0	587.0	1962.0	623.0	1983.0	607.0	1980.0	5	
EH	1	THERE	686.0	1917.0	40.757	40.717	40.837	0.12	2	6	4	2	3	0			633.0	1765.0	678.0	1891.0	684.0	1999.0	673.0	2046.0	670.0	2114.0	5	
IY	1	HERE	513.0	2126.0	41.067	41.037	41.127	0.09	14	6	4	2	0	0			491.0	2305.0	504.0	2173.0	516.0	2109.0	508.0	2035.0	508.0	1971.0	6	
ER	0	FOR	548.0	1282.0	41.484	41.407	41.637	0.23	94	0	0	0	1	0			596.0	1442.0	603.0	1522.0	557.0	1488.0	521.0	1604.0	2275.0	2789.0	6	
IH	1	YEARS	475.0	2209.0	42.267	42.247	42.307	0.06	14	6	4	2	9	3			469.0	2249.0	469.0	2245.0	497.0	2154.0	548.0	2018.0	552.0	2001.0	6	
AH	1	UM	743.0	1186.0	50.737	50.65	50.91	0.26	6	4	1	2	0	0			794.0	1257.0	749.0	1199.0	703.0	1181.0	803.0	1277.0	810.0	1200.0	6	
AY	1	MY	1195.0	1353.0	51.09	51.05	51.18	0.13	41	0	0	0	2	0			323.0	1239.0	1097.0	1252.0	1187.0	1390.0	977.0	1315.0	828.0	1877.0	6	
AE	1	FAMILY	672.0	2235.0	51.32	51.28	51.4	0.12	3	4	1	2	1	1			607.0	2060.0	661.0	2206.0	699.0	2308.0	687.0	2339.0	690.0	2160.0	5	
ER	1	PERSONALLY	654.0	1228.0	51.7	51.66	51.78	0.12	94	3	4	1	1	2			877.0	1285.0	662.0	1210.0	619.0	1362.0	579.0	1513.0	538.0	1582.0	6	
AY	1	MY	983.0	1383.0	52.106	52.06	52.17	0.11	41	0	0	0	2	0		m	397.0	1057.0	860.0	1295.0	980.0	1368.0	939.0	1481.0	806.0	1518.0	6	
AH	0	PARENTS	719.0	1898.0	52.373	52.34	52.44	0.1	*	4	4	2	7	3			728.0	1857.0	729.0	1903.0	686.0	1891.0	661.0	2065.0	602.0	2006.0	6	
AH	1	UH	905.0	1571.0	52.833	52.76	52.98	0.22	6	0	0	0	0	0			802.0	1587.0	909.0	1576.0	919.0	1515.0	967.0	1531.0	913.0	1503.0	5	
AY	1	MY	993.0	1403.0	53.614	53.55	53.68	0.13	41	0	0	0	2	0		m	473.0	1580.0	906.0	1254.0	952.0	1342.0	981.0	1464.0	832.0	1520.0	5	
EH	1	PARENTS	699.0	1803.0	53.817	53.78	53.89	0.11	2	6	4	2	1	1			770.0	1742.0	697.0	1793.0	748.0	1867.0	795.0	1934.0	786.0	1914.0	6	
AH	0	PARENTS	739.0	2042.0	53.977	53.95	54.03	0.08	*	4	4	2	7	3			757.0	2054.0	749.0	2055.0	717.0	2009.0	675.0	1971.0	636.0	1924.0	5	
AY	1	MY	1040.0	1423.0	54.815	54.778	54.938	0.16	41	0	0	0	2	0		s	912.0	1295.0	1038.0	1397.0	998.0	1545.0	913.0	1683.0	839.0	1812.0	5	
AA	1	FATHER	977.0	1118.0	55.151	55.098	55.258	0.16	5	3	3	2	1	1			816.0	1111.0	962.0	1113.0	1006.0	1143.0	997.0	1121.0	920.0	1140.0	6	
ER	0	FATHER	754.0	1606.0	55.341	55.308	55.408	0.1	94	0	0	0	3	0			738.0	1422.0	752.0	1558.0	737.0	1698.0	677.0	1539.0	636.0	1328.0	5	
AH	1	WAS	610.0	1261.0	55.498	55.478	55.538	0.06	6	3	4	2	9	0			596.0	1121.0	599.0	1140.0	610.0	1388.0	580.0	1513.0	574.0	1525.0	6	
AO	1	BORN	537.0	507.0	55.701	55.678	55.748	0.07	64	6	4	2	1	3			697.0	859.0	516.0	629.0	582.0	520.0	614.0	521.0	622.0	532.0	6	
EY	1	RAISED	709.0	1846.0	56.049	56.008	56.168	0.16	21	3	4	2	7	3			680.0	1683.0	703.0	1892.0	630.0	2057.0	571.0	2175.0	465.0	1354.0	6	
IH	0	IN	525.0	1806.0	56.315	56.298	56.348	0.05	1	4	4	2	0	0			505.0	1774.0	505.0	1774.0	556.0	1830.0	595.0	1846.0	595.0	1846.0	6	
EY	0	DAYTONA	590.0	2090.0	56.504	56.458	56.578	0.12	21	1	4	1	3	2			522.0	1997.0	581.0	2075.0	580.0	2119.0	537.0	2196.0	474.0	2186.0	6	
OW	1	DAYTONA	696.0	1903.0	56.698	56.678	56.758	0.08	62	4	4	2	3	1			663.0	1928.0	699.0	1902.0	732.0	1807.0	714.0	1683.0	699.0	1639.0	6	
AH	0	DAYTONA	659.0	1567.0	56.828	56.808	56.868	0.06	*	0	0	0	4	0			582.0	1522.0	594.0	1531.0	675.0	1528.0	554.0	1317.0	525.0	1293.0	6	
IY	1	BEACH	439.0	2395.0	57.038	56.968	57.178	0.21	11	2	5	1	1	0			494.0	2198.0	441.0	2398.0	436.0	2483.0	408.0	2681.0	384.0	2860.0	5	
AY	1	MY	867.0	1415.0	57.423	57.368	57.478	0.11	41	0	0	0	2	0		s	556.0	2398.0	1073.0	1669.0	893.0	1356.0	868.0	1576.0	756.0	1586.0	6	
AH	1	MOTHER	867.0	1462.0	57.625	57.588	57.698	0.11	6	3	3	2	2	1			820.0	1390.0	860.0	1452.0	881.0	1496.0	849.0	1526.0	751.0	1484.0	5	
ER	0	MOTHER	618.0	1644.0	57.778	57.748	57.838	0.09	94	0	0	0	3	0			622.0	1591.0	623.0	1625.0	603.0	1644.0	570.0	1369.0	536.0	1090.0	6	
AH	1	WAS	510.0	1191.0	57.928	57.908	57.968	0.06	6	3	4	2	9	0			488.0	1063.0	491.0	1081.0	527.0	1313.0	517.0	1449.0	512.0	1462.0	6	
AO	1	BORN	592.0	515.0	58.155	58.138	58.188	0.05	64	6	4	2	1	3			599.0	657.0	599.0	657.0	644.0	475.0	720.0	492.0	720.0	492.0	6	
AH	0	AND	641.0	1681.0	58.311	58.288	58.358	0.07	*	4	4	2	0	3			623.0	1670.0	632.0	1673.0	651.0	1708.0	640.0	1732.0	633.0	1730.0	6	
EY	1	RAISED	690.0	1796.0	58.503	58.488	58.628	0.14	21	3	4	2	7	3			690.0	1777.0	639.0	1970.0	571.0	2155.0	516.0	2192.0	460.0	2140.0	6	
IH	1	IN	594.0	1982.0	58.858	58.798	58.978	0.18	1	4	4	2	0	0			473.0	1849.0	567.0	1969.0	675.0	2031.0	673.0	1970.0	648.0	1880.0	6	
AH	1	UH	911.0	1622.0	59.175	59.088	59.348	0.26	6	0	0	0	0	0			867.0	1821.0	897.0	1628.0	917.0	1561.0	962.0	1541.0	885.0	1471.0	5	
AH	0	PORTSMOUTH	647.0	1274.0	60.426	60.403	60.473	0.07	*	3	3	1	2	0			578.0	1212.0	622.0	1241.0	665.0	1387.0	666.0	1606.0	662.0	1616.0	5	
OW	0	OHIO	731.0	1577.0	60.618	60.583	60.723	0.14	62	3	0	1	0	2			677.0	1568.0	739.0	1564.0	776.0	1496.0	795.0	1296.0	853.0	1251.0	5	
AY	1	OHIO	1027.0	1482.0	60.829	60.783	60.973	0.19	41	0	0	0	0	1		s	930.0	1332.0	1026.0	1465.0	1001.0	1589.0	943.0	1733.0	866.0	1701.0	5	
OW	0	OHIO	806.0	1608.0	60.98	60.973	61.053	0.08	63	0	0	0	0	0			806.0	1608.0	790.0	1581.0	746.0	1428.0	702.0	1238.0	664.0	1115.0	5	
OW	1	BOTH	625.0	1058.0	61.159	61.143	61.263	0.12	62	3	3	1	1	0			602.0	1057.0	651.0	1098.0	623.0	1147.0	594.0	1199.0	567.0	1281.0	6	
AH	1	OF	751.0	1520.0	61.41	61.373	61.483	0.11	6	3	2	2	0	0			719.0	1597.0	737.0	1519.0	763.0	1482.0	756.0	1399.0	715.0	1304.0	5	
AH	0	THEM	625.0	1031.0	61.573	61.553	61.613	0.06	*	4	1	2	3	0			637.0	960.0	636.0	978.0	655.0	1060.0	684.0	1027.0	673.0	1011.0	5	
AY	1	OHIO	1013.0	1557.0	62.01	61.973	62.163	0.19	41	0	0	0	0	1		s	952.0	1409.0	1006.0	1596.0	929.0	1766.0	826.0	1874.0	785.0	1939.0	5	
EY	1	STATE	600.0	2063.0	62.412	62.373	62.513	0.14	21	1	4	1	3	0			583.0	1930.0	600.0	2074.0	554.0	2205.0	490.0	2314.0	449.0	2529.0	5	
AE	1	GRADUATES	803.0	1854.0	62.733	62.683	62.833	0.15	3	2	5	2	8	2			727.0	1869.0	794.0	1856.0	822.0	1846.0	799.0	1889.0	693.0	1908.0	5	
AH	0	GRADUATES	432.0	1545.0	62.98	62.963	63.013	0.05	*	0	1	2	5	1			414.0	1644.0	414.0	1644.0	480.0	1406.0	477.0	1184.0	477.0	1184.0	6	
AH	0	GRADUATES	653.0	1564.0	63.113	63.053	63.233	0.18	*	1	4	1	9	3			602.0	1327.0	650.0	1541.0	653.0	1661.0	636.0	1750.0	586.0	1761.0	5	
AY	1	MY	844.0	1419.0	63.716	63.683	63.833	0.15	41	0	0	0	2	0			689.0	1187.0	839.0	1393.0	800.0	1636.0	671.0	1893.0	461.0	1745.0	5	
AA	1	FATHER	883.0	1158.0	64.103	64.053	64.203	0.15	5	3	3	2	1	1			800.0	1175.0	873.0	1159.0	909.0	1151.0	905.0	1156.0	847.0	1153.0	6	
ER	0	FATHER	760.0	1407.0	64.266	64.243	64.313	0.07	94	0	0	0	3	0			753.0	1337.0	758.0	1373.0	742.0	1436.0	672.0	1339.0	650.0	1263.0	5	
AH	1	WAS	570.0	1215.0	64.383	64.363	64.423	0.06	6	3	4	2	9	0			558.0	1117.0	563.0	1141.0	566.0	1323.0	508.0	1419.0	503.0	1421.0	6	
AH	0	A	472.0	1503.0	64.496	64.473	64.543	0.07	*	0	0	0	0	0			425.0	1473.0	447.0	1490.0	506.0	1514.0	523.0	1538.0	526.0	1543.0	6	
IY	1	C	412.0	2206.0	64.706	64.673	64.773	0.1	12	0	0	0	3	0			424.0	2023.0	419.0	2160.0	390.0	2338.0	361.0	2431.0	338.0	2338.0	6	
IY	1	P	418.0	2438.0	64.953	64.903	65.053	0.15	12	0	0	0	1	0			355.0	2369.0	418.0	2423.0	418.0	2481.0	434.0	2470.0	498.0	2331.0	5	
EY	1	A	752.0	2024.0	65.225	65.053	65.453	0.4	22	0	0	0	0	0			664.0	2050.0	724.0	2037.0	725.0	2026.0	688.0	2102.0	587.0	2215.0	6	
AY	1	MY	754.0	1331.0	66.129	66.094	66.165	0.071	41	0	0	0	2	0		m	463.0	1110.0	646.0	1142.0	744.0	1262.0	760.0	1356.0	729.0	1334.0	6	
AH	1	MOTHER	773.0	1309.0	66.288	66.254	66.355	0.101	6	3	3	2	2	1			649.0	1180.0	756.0	1280.0	800.0	1375.0	782.0	1399.0	733.0	1399.0	6	
ER	0	MOTHER	666.0	1589.0	66.431	66.404	66.484	0.08	94	0	0	0	3	0			652.0	1547.0	663.0	1583.0	658.0	1548.0	610.0	1286.0	585.0	1129.0	5	
AH	1	WAS	647.0	1205.0	66.574	66.534	66.654	0.12	6	3	4	2	9	0			586.0	924.0	638.0	1146.0	654.0	1347.0	635.0	1427.0	558.0	1427.0	6	
AH	0	A	597.0	1416.0	66.784	66.734	66.885	0.151	*	0	0	0	0	0			479.0	1311.0	587.0	1410.0	630.0	1419.0	646.0	1419.0	658.0	1444.0	6	
UW	1	SCHOOL	471.0	911.0	67.098	67.075	67.144	0.069	72	5	4	2	6	0			453.0	992.0	462.0	956.0	475.0	832.0	479.0	755.0	484.0	746.0	6	
IY	1	TEACHER	397.0	2419.0	67.311	67.284	67.365	0.081	11	2	5	1	3	1			353.0	2369.0	383.0	2385.0	408.0	2422.0	376.0	2409.0	365.0	2437.0	5	
ER	0	TEACHER	487.0	1841.0	67.498	67.475	67.544	0.069	94	0	0	0	5	0			473.0	1927.0	463.0	1888.0	511.0	1718.0	496.0	1431.0	477.0	1327.0	6	
AH	1	BUT	727.0	1544.0	67.648	67.615	67.715	0.1	6	1	4	1	1	0			687.0	1433.0	723.0	1518.0	722.0	1632.0	688.0	1720.0	647.0	1735.0	6	
IH	1	DIDN'T	559.0	1978.0	67.871	67.844	67.924	0.08	1	1	4	2	3	1			532.0	1956.0	551.0	1965.0	561.0	2005.0	543.0	1997.0	526.0	1980.0	6	
ER	1	WORK	710.0	1228.0	68.255	68.215	68.335	0.12	94	1	6	1	9	0			692.0	858.0	717.0	1141.0	667.0	1429.0	585.0	1568.0	491.0	1664.0	6	
AE	1	AT	789.0	1888.0	68.793	68.746	68.886	0.14	3	1	4	1	0	0			1142.0	1991.0	785.0	1879.0	798.0	1852.0	787.0	1737.0	745.0	1616.0	5	
IY	1	WE	581.0	1382.0	69.563	69.546	69.596	0.05	12	0	0	0	9	0			588.0	1317.0	588.0	1317.0	570.0	1443.0	559.0	1470.0	559.0	1470.0	6	
IH	1	KIDS	589.0	2080.0	69.896	69.846	69.996	0.15	1	1	4	2	6	3			506.0	2211.0	584.0	2106.0	579.0	2062.0	565.0	2015.0	543.0	1912.0	6	
AE	1	ACTUALLY	1075.0	1798.0	74.406	74.376	74.466	0.09	3	1	6	1	0	4			1056.0	1753.0	1072.0	1773.0	1056.0	1869.0	944.0	1950.0	855.0	2008.0	6	
EY	1	THEY	690.0	1875.0	74.757	74.716	74.806	0.09	22	0	0	0	3	0			597.0	1673.0	667.0	1793.0	689.0	1885.0	686.0	1917.0	688.0	1888.0	6	
EH	1	MET	780.0	1810.0	74.916	74.886	74.976	0.09	2	1	4	1	2	0			696.0	1604.0	762.0	1762.0	814.0	1893.0	826.0	1902.0	807.0	1843.0	5	
AE	1	AT	712.0	1836.0	75.039	75.016	75.086	0.07	3	1	4	1	0	0			687.0	1792.0	699.0	1816.0	731.0	1866.0	757.0	1864.0	759.0	1844.0	5	
AE	1	LAZARUS	980.0	1863.0	75.336	75.256	75.496	0.24	3	3	4	2	7	2			971.0	1544.0	986.0	1852.0	943.0	2014.0	894.0	1989.0	801.0	1857.0	5	
ER	0	LAZARUS	518.0	1477.0	75.606	75.586	75.646	0.06	94	0	0	0	3	1			522.0	1498.0	521.0	1485.0	513.0	1469.0	526.0	1427.0	527.0	1426.0	6	
AH	0	LAZARUS	590.0	1545.0	75.673	75.646	75.726	0.08	*	3	4	1	7	0			560.0	1497.0	573.0	1524.0	616.0	1587.0	510.0	1666.0	490.0	1718.0	6	
ER	1	WORKING	663.0	1059.0	75.989	75.956	76.056	0.1	94	1	6	1	9	1			619.0	875.0	654.0	1002.0	648.0	1191.0	573.0	1357.0	518.0	1458.0	6	
IH	0	WORKING	512.0	2452.0	76.196	76.166	76.256	0.09	1	4	6	2	6	0			439.0	2450.0	501.0	2425.0	534.0	2552.0	546.0	2468.0	543.0	1863.0	5	
AE	1	AT	768.0	2069.0	76.919	76.886	76.986	0.1	3	1	4	1	0	0			790.0	2164.0	748.0	2082.0	802.0	2024.0	819.0	1951.0	817.0	1877.0	5	
AE	1	LAZARUS	962.0	1817.0	77.199	77.136	77.326	0.19	3	3	4	2	7	2			903.0	1445.0	962.0	1790.0	890.0	1967.0	825.0	1961.0	720.0	1875.0	5	
ER	0	LAZARUS	508.0	1527.0	77.463	77.446	77.496	0.05	94	0	0	0	3	1			514.0	1623.0	514.0	1623.0	515.0	1479.0	549.0	1488.0	549.0	1488.0	6	
AH	0	LAZARUS	584.0	1566.0	77.519	77.496	77.566	0.07	*	3	4	1	7	0			583.0	1550.0	586.0	1556.0	591.0	1604.0	569.0	1694.0	550.0	1719.0	6	
AE	1	YEAH	785.0	2056.0	78.099	78.056	78.186	0.13	3	0	0	0	9	0			815.0	2190.0	775.0	2079.0	768.0	1930.0	735.0	1845.0	818.0	1673.0	6	
EY	1	THEY	657.0	1696.0	78.266	78.246	78.317	0.071	22	0	0	0	3	0			653.0	1644.0	657.0	1680.0	637.0	1826.0	593.0	1924.0	583.0	1916.0	5	
OW	1	BOTH	624.0	1312.0	78.44	78.416	78.567	0.151	62	3	3	1	1	0			573.0	1327.0	674.0	1339.0	638.0	1328.0	590.0	1361.0	550.0	1367.0	6	
ER	0	WERE	530.0	1476.0	79.343	79.326	79.376	0.05	94	0	0	0	9	0			539.0	1385.0	539.0	1385.0	508.0	1572.0	450.0	1648.0	450.0	1648.0	6	
IH	1	DIFFERENT	582.0	1893.0	79.486	79.456	79.546	0.09	1	3	2	1	3	1			523.0	1880.0	568.0	1895.0	603.0	1906.0	608.0	1859.0	622.0	1810.0	6	
AH	0	DIFFERENT	662.0	1458.0	79.719	79.686	79.786	0.1	*	4	4	2	8	3			653.0	1351.0	666.0	1417.0	648.0	1616.0	619.0	1680.0	601.0	1891.0	6	
OW	1	YKNOW	708.0	2060.0	80.336	80.306	80.436	0.13	63	0	0	0	4	0			621.0	2028.0	727.0	2067.0	734.0	1982.0	738.0	1852.0	747.0	1873.0	6	
IY	1	HE	495.0	2352.0	80.526	80.496	80.587	0.091	12	0	0	0	0	0			649.0	2343.0	538.0	2340.0	447.0	2387.0	401.0	2375.0	392.0	2265.0	6	
AH	1	WAS	470.0	1565.0	80.664	80.647	80.697	0.05	6	3	4	2	9	0			461.0	1506.0	461.0	1506.0	475.0	1646.0	445.0	1735.0	445.0	1735.0	6	
IH	0	IN	697.0	1839.0	80.84	80.796	80.927	0.131	1	4	4	2	0	0			787.0	1141.0	695.0	1722.0	683.0	1919.0	681.0	1943.0	646.0	1905.0	6	
