s20, o, f, , , , 

vowel	stress	word	norm_F1	norm_F2	t	beg	end	dur	cd	fm	fp	fv	ps	fs	style	glide	norm_F1@20%	norm_F2@20%	norm_F1@35%	norm_F2@35%	norm_F1@50%	norm_F2@50%	norm_F1@65%	norm_F2@65%	norm_F1@80%	norm_F2@80%	nFormants
AH	1	WONDERFUL	730.0	848.0	129.547	129.517	129.607	0.09	6	4	4	2	9	5			656.0	711.0	702.0	790.0	718.0	846.0	778.0	1177.0	818.0	1394.0	6	
ER	0	WONDERFUL	526.0	1388.0	129.784	129.757	129.837	0.08	94	3	2	1	3	1			512.0	1578.0	522.0	1454.0	532.0	1251.0	525.0	1048.0	493.0	983.0	5	
EH	1	RESTAURANTS	666.0	1527.0	130.174	130.127	130.267	0.14	2	3	4	1	7	4			623.0	1277.0	663.0	1497.0	681.0	1556.0	694.0	1425.0	633.0	1281.0	5	
AH	1	UH	889.0	1237.0	137.686	137.526	138.006	0.48	6	0	0	0	0	0			834.0	1282.0	889.0	1237.0	877.0	1327.0	921.0	1261.0	677.0	1093.0	5	
EY	1	THEY	646.0	2003.0	138.16	138.146	138.236	0.09	22	0	0	0	3	0			535.0	1908.0	646.0	2003.0	556.0	2082.0	487.0	2142.0	493.0	2158.0	5	
IY	1	SEEM	473.0	2069.0	138.409	138.376	138.476	0.1	11	4	1	2	3	0			400.0	2025.0	471.0	2069.0	476.0	2076.0	437.0	2093.0	389.0	1898.0	5	
AH	0	TO	547.0	1863.0	138.679	138.606	138.826	0.22	*	0	0	0	3	0			238.0	1755.0	545.0	1868.0	563.0	1741.0	495.0	1232.0	312.0	732.0	5	
AY	1	LIKE	916.0	1454.0	140.244	140.155	140.345	0.19	47	1	6	1	7	0			759.0	1380.0	909.0	1376.0	914.0	1436.0	864.0	1549.0	685.0	1884.0	5	
AY	1	I	905.0	1423.0	140.77	140.699	140.869	0.17	41	0	0	0	0	0			858.0	1331.0	877.0	1242.0	904.0	1428.0	791.0	1803.0	534.0	2191.0	5	
UW	1	DO	379.0	1963.0	140.986	140.979	141.389	0.41	73	0	0	0	3	0			543.0	1936.0	576.0	1759.0	573.0	1636.0	568.0	1446.0	570.0	1188.0	5	
AY	1	I	815.0	1467.0	141.469	141.419	141.519	0.1	41	0	0	0	0	0		s	588.0	938.0	690.0	1093.0	801.0	1364.0	808.0	1577.0	725.0	1704.0	5	
AY	1	LIKE	875.0	1432.0	141.628	141.589	141.689	0.1	47	1	6	1	7	0			654.0	1061.0	821.0	1078.0	875.0	1415.0	774.0	1796.0	581.0	2182.0	5	
UH	1	COOK	641.0	1402.0	142.022	141.959	142.149	0.19	7	1	6	1	6	0			658.0	1460.0	635.0	1412.0	667.0	1348.0	675.0	1312.0	661.0	1380.0	6	
AY	1	I	803.0	1836.0	142.275	142.239	142.339	0.1	41	0	0	0	0	0		s	1582.0	2154.0	1119.0	nan	912.0	1936.0	794.0	2040.0	690.0	2338.0	4	
IH	0	ENJOY	612.0	2006.0	142.356	142.339	142.389	0.05	1	4	4	2	0	4			636.0	2168.0	636.0	2168.0	555.0	1449.0	448.0	630.0	448.0	630.0	6	
OY	1	ENJOY	580.0	1098.0	142.556	142.509	142.649	0.14	61	0	0	0	5	0			489.0	1681.0	575.0	1146.0	594.0	1046.0	572.0	1395.0	473.0	1825.0	3	
UH	1	COOKING	622.0	1376.0	142.776	142.749	142.829	0.08	7	1	6	1	6	1			486.0	1550.0	576.0	1403.0	640.0	1376.0	605.0	1396.0	568.0	1437.0	5	
IH	0	COOKING	556.0	2147.0	142.956	142.909	143.049	0.14	1	4	6	2	6	0			495.0	2046.0	554.0	2106.0	560.0	2292.0	555.0	2406.0	464.0	1218.0	6	
AH	1	UH	941.0	1406.0	145.102	145.005	145.295	0.29	6	0	0	0	0	0			875.0	1360.0	941.0	1402.0	839.0	1201.0	868.0	1110.0	849.0	1140.0	4	
AH	1	JUST	603.0	1844.0	145.452	145.435	145.485	0.05	6	3	4	1	5	3			572.0	1839.0	572.0	1839.0	656.0	1859.0	684.0	1860.0	684.0	1860.0	5	
IH	1	REALLY	547.0	1707.0	145.818	145.785	145.885	0.1	1	5	4	2	7	1			538.0	1560.0	545.0	1694.0	553.0	1713.0	581.0	1645.0	621.0	1406.0	5	
IY	0	REALLY	451.0	2379.0	146.065	145.985	146.225	0.24	12	0	0	0	7	0			560.0	2025.0	457.0	2357.0	441.0	2594.0	446.0	2489.0	389.0	2335.0	5	
AA	1	NOT	878.0	1384.0	146.681	146.621	146.801	0.18	5	1	4	1	4	0			830.0	1678.0	875.0	1399.0	867.0	1436.0	891.0	1356.0	955.0	1482.0	4	
AO	2	EXTRAORDINARILY	597.0	820.0	147.643	147.616	147.696	0.08	64	6	4	2	8	5			578.0	935.0	587.0	867.0	604.0	751.0	599.0	762.0	602.0	777.0	5	
EH	1	EXTRAORDINARILY	635.0	2042.0	148.033	147.996	148.106	0.11	2	6	4	2	4	2			559.0	1928.0	624.0	2035.0	667.0	2013.0	709.0	1920.0	719.0	1873.0	5	
AH	0	EXTRAORDINARILY	649.0	1101.0	148.259	148.236	148.306	0.07	*	5	4	2	7	1			650.0	1191.0	650.0	1155.0	642.0	1005.0	599.0	837.0	585.0	790.0	6	
IY	0	EXTRAORDINARILY	480.0	2008.0	148.419	148.386	148.486	0.1	12	0	0	0	7	0			542.0	1737.0	492.0	1960.0	446.0	2260.0	390.0	2561.0	365.0	2577.0	5	
IH	1	DIFFERENT	441.0	1930.0	148.699	148.676	148.746	0.07	1	3	2	1	3	1			1261.0	2703.0	1065.0	2467.0	479.0	2062.0	565.0	1977.0	573.0	1956.0	5	
AH	0	DIFFERENT	634.0	1615.0	148.939	148.916	148.986	0.07	*	4	4	2	8	3			645.0	1453.0	641.0	1525.0	618.0	1740.0	564.0	1817.0	543.0	1825.0	5	
UW	1	FOOD	490.0	1668.0	149.396	149.316	149.556	0.24	72	1	4	2	1	0			498.0	1357.0	492.0	1654.0	470.0	1736.0	444.0	1276.0	431.0	498.0	6	
EH	2	NECESSARILY	702.0	1853.0	149.699	149.666	149.766	0.1	2	3	4	1	4	2			621.0	1871.0	685.0	1868.0	745.0	1790.0	777.0	1709.0	786.0	1645.0	5	
EH	1	NECESSARILY	621.0	1688.0	150.053	150.026	150.106	0.08	2	6	4	2	3	2			547.0	1711.0	607.0	1696.0	630.0	1674.0	620.0	1665.0	616.0	1668.0	5	
AH	0	NECESSARILY	635.0	1418.0	150.223	150.196	150.276	0.08	*	5	4	2	7	1			632.0	1522.0	631.0	1459.0	652.0	1295.0	670.0	976.0	697.0	1394.0	4	
IY	0	NECESSARILY	506.0	1920.0	150.376	150.356	150.416	0.06	12	0	0	0	7	0			539.0	1836.0	539.0	1836.0	462.0	1980.0	413.0	1888.0	409.0	1861.0	5	
AH	1	BUT	530.0	1702.0	150.506	150.486	150.546	0.06	6	1	4	1	1	0			515.0	1679.0	515.0	1679.0	546.0	1767.0	511.0	1904.0	504.0	1919.0	6	
AH	1	JUST	552.0	1760.0	151.214	151.194	151.254	0.06	6	3	4	1	5	3			520.0	1807.0	520.0	1807.0	570.0	1715.0	596.0	1675.0	600.0	1678.0	6	
IH	1	REALLY	572.0	1531.0	151.534	151.504	151.594	0.09	1	5	4	2	7	1			543.0	1442.0	563.0	1508.0	591.0	1556.0	634.0	1492.0	666.0	1361.0	5	
IY	0	REALLY	536.0	2015.0	151.777	151.714	151.904	0.19	12	0	0	0	7	0			590.0	1820.0	542.0	1988.0	472.0	2157.0	426.0	2278.0	402.0	2247.0	5	
OW	1	OH	788.0	1394.0	155.072	155.037	155.177	0.14	63	0	0	0	0	0			787.0	1461.0	783.0	1389.0	792.0	1294.0	809.0	1208.0	813.0	1134.0	5	
AY	1	I	847.0	1210.0	155.217	155.177	155.337	0.16	41	0	0	0	0	0			817.0	1105.0	842.0	1142.0	792.0	1483.0	678.0	1736.0	605.0	1991.0	5	
OW	1	KNOW	724.0	1768.0	155.456	155.407	155.687	0.28	63	0	0	0	4	0			715.0	1817.0	770.0	1535.0	735.0	1377.0	782.0	1183.0	780.0	956.0	5	
AY	1	I	1016.0	1436.0	155.894	155.876	155.956	0.08	41	0	0	0	0	0		s	981.0	1460.0	999.0	1514.0	1002.0	1393.0	981.0	1535.0	903.0	1555.0	5	
AY	1	LIKE	955.0	1396.0	156.019	155.996	156.086	0.09	47	1	6	1	7	0		m	734.0	1345.0	867.0	1226.0	947.0	1443.0	814.0	1695.0	634.0	2000.0	5	
AH	0	TO	609.0	1932.0	156.183	156.166	156.216	0.05	*	0	0	0	3	0			605.0	1963.0	605.0	1963.0	604.0	1887.0	555.0	1903.0	555.0	1903.0	5	
AY	1	TRY	898.0	1507.0	156.361	156.336	156.436	0.1	41	0	0	0	8	0			711.0	1416.0	886.0	1496.0	891.0	1592.0	829.0	1798.0	699.0	1946.0	5	
UW	1	NEW	456.0	1826.0	156.566	156.546	156.606	0.06	72	0	0	0	9	0			455.0	1916.0	455.0	1916.0	457.0	1650.0	453.0	1352.0	452.0	1317.0	5	
EH	1	RECIPES	724.0	1744.0	156.693	156.656	156.766	0.11	2	3	4	1	7	2			728.0	1726.0	721.0	1752.0	747.0	1684.0	804.0	1696.0	808.0	1677.0	4	
AH	0	RECIPES	511.0	1739.0	156.896	156.876	156.936	0.06	*	1	1	1	3	1			990.0	2667.0	990.0	2667.0	586.0	1712.0	534.0	1672.0	505.0	1674.0	5	
IY	0	RECIPES	458.0	2258.0	157.076	157.036	157.156	0.12	11	3	4	2	1	0			404.0	1963.0	447.0	2218.0	470.0	2432.0	464.0	2438.0	461.0	2206.0	5	
AY	1	I	853.0	1770.0	157.232	157.236	157.316	0.08	41	0	0	0	0	0		s	875.0	1831.0	811.0	1732.0	706.0	1772.0	663.0	1910.0	605.0	2014.0	6	
UW	1	DO	454.0	2084.0	157.413	157.406	157.516	0.11	73	0	0	0	3	0			454.0	2084.0	464.0	2103.0	478.0	1959.0	474.0	1545.0	499.0	1447.0	6	
AY	1	LIKE	882.0	1406.0	157.624	157.586	157.706	0.12	47	1	6	1	7	0			620.0	1033.0	844.0	1204.0	879.0	1500.0	811.0	1879.0	603.0	2481.0	4	
UW	1	DO	438.0	2036.0	157.973	157.966	158.116	0.15	73	0	0	0	3	0			444.0	2049.0	466.0	2038.0	447.0	1910.0	426.0	936.0	421.0	990.0	6	
AE	1	THAT	756.0	2099.0	158.286	158.176	158.506	0.33	3	1	4	1	3	0			705.0	1931.0	756.0	2110.0	791.0	1978.0	839.0	1800.0	873.0	1633.0	4	
AY	1	I	891.0	1706.0	159.109	159.06	159.18	0.12	41	0	0	0	0	0			773.0	1823.0	786.0	1634.0	891.0	1703.0	842.0	1871.0	668.0	2467.0	4	
OW	1	DON'T	660.0	1518.0	159.278	159.25	159.36	0.11	62	4	4	2	3	3			545.0	1808.0	669.0	1475.0	726.0	1066.0	675.0	859.0	629.0	826.0	5	
IH	1	THINK	607.0	1777.0	159.54	159.5	159.62	0.12	1	4	6	2	3	3			517.0	1641.0	558.0	1720.0	718.0	1860.0	681.0	2051.0	629.0	2327.0	6	
AY	1	I	711.0	1704.0	159.833	159.8	159.91	0.11	41	0	0	0	0	0		s	280.0	1561.0	669.0	1572.0	702.0	1776.0	591.0	1943.0	464.0	1827.0	5	
UW	1	DO	620.0	2016.0	160.028	160.02	160.12	0.1	73	0	0	0	3	0			620.0	2016.0	424.0	1472.0	459.0	1011.0	483.0	857.0	506.0	836.0	5	
AH	0	A	634.0	998.0	160.15	160.12	160.21	0.09	*	0	0	0	0	0			588.0	897.0	622.0	966.0	664.0	1025.0	707.0	1020.0	690.0	955.0	6	
AA	1	LOT	820.0	1089.0	160.397	160.33	160.53	0.2	5	1	4	1	7	0			775.0	977.0	818.0	1081.0	838.0	1126.0	866.0	1105.0	858.0	1360.0	4	
AH	0	OF	604.0	1694.0	160.597	160.56	160.67	0.11	*	3	2	2	0	0			581.0	1653.0	603.0	1704.0	602.0	1649.0	579.0	1379.0	516.0	1187.0	5	
IY	1	REAL	525.0	1745.0	160.993	160.95	161.08	0.13	11	5	4	2	7	0			506.0	1487.0	522.0	1720.0	545.0	1768.0	580.0	1670.0	613.0	1495.0	6	
UH	2	EUROPEAN	407.0	1750.0	162.266	162.239	162.319	0.08	74	6	4	2	9	2			369.0	1885.0	390.0	1805.0	446.0	1639.0	478.0	1363.0	485.0	1199.0	6	
AH	0	EUROPEAN	671.0	1175.0	162.399	162.379	162.439	0.06	*	1	1	1	7	2			678.0	1270.0	678.0	1270.0	700.0	1265.0	830.0	1577.0	850.0	1620.0	4	
IY	1	EUROPEAN	396.0	2349.0	162.646	162.589	162.759	0.17	11	0	0	0	1	1			212.0	1556.0	387.0	2369.0	418.0	2386.0	448.0	2472.0	484.0	2377.0	5	
IY	1	CUISINE	404.0	2579.0	163.286	163.219	163.419	0.2	11	4	4	2	3	0			408.0	2121.0	403.0	2555.0	401.0	2824.0	401.0	2962.0	449.0	2835.0	5	
EH	2	NECESSARILY	688.0	1908.0	163.582	163.549	163.649	0.1	2	3	4	1	4	2			604.0	1942.0	667.0	1922.0	741.0	1851.0	751.0	1713.0	780.0	1640.0	5	
EH	1	NECESSARILY	564.0	1765.0	164.019	163.989	164.079	0.09	2	6	4	2	3	2			872.0	2127.0	531.0	1756.0	597.0	1777.0	611.0	1756.0	622.0	1726.0	5	
AH	0	NECESSARILY	618.0	941.0	164.222	164.199	164.269	0.07	*	5	4	2	7	1			606.0	997.0	611.0	972.0	625.0	897.0	625.0	835.0	621.0	817.0	6	
IY	0	NECESSARILY	542.0	2165.0	164.466	164.389	164.619	0.23	12	0	0	0	7	0			1907.0	3974.0	1730.0	nan	446.0	2554.0	376.0	2633.0	1193.0	3758.0	4	
AY	1	I	887.0	1586.0	165.128	165.094	165.234	0.14	41	0	0	0	0	0			710.0	896.0	882.0	1494.0	814.0	1891.0	609.0	2142.0	499.0	1940.0	6	
AY	1	I	883.0	1728.0	165.363	165.314	165.444	0.13	41	0	0	0	0	0			674.0	1743.0	851.0	1712.0	883.0	1746.0	814.0	1984.0	550.0	2420.0	4	
UW	1	DO	389.0	2040.0	165.593	165.584	165.774	0.19	73	0	0	0	3	0			418.0	2079.0	413.0	1474.0	425.0	1760.0	400.0	1047.0	385.0	996.0	6	
UH	1	LOOK	642.0	1057.0	165.891	165.874	165.924	0.05	7	1	6	1	7	0			628.0	1065.0	628.0	1065.0	664.0	1090.0	637.0	1122.0	637.0	1122.0	5	
EH	1	RECIPES	684.0	1452.0	166.271	166.244	166.324	0.08	2	3	4	1	7	2			637.0	1396.0	668.0	1448.0	709.0	1447.0	737.0	1512.0	724.0	1542.0	5	
IY	0	RECIPES	393.0	2565.0	166.677	166.584	166.864	0.28	11	3	4	2	1	0			411.0	2349.0	396.0	2558.0	366.0	1121.0	362.0	634.0	362.0	801.0	6	
AH	0	AND	533.0	1685.0	167.004	166.984	167.044	0.06	*	4	4	2	0	3			456.0	1700.0	456.0	1700.0	607.0	1707.0	617.0	1707.0	612.0	1701.0	5	
IH	0	ENJOY	539.0	1943.0	167.849	167.829	167.889	0.06	1	4	4	2	0	4			519.0	1955.0	519.0	1955.0	539.0	1927.0	488.0	1973.0	479.0	1980.0	5	
OY	1	ENJOY	546.0	961.0	168.096	168.039	168.209	0.17	61	0	0	0	5	0			448.0	1679.0	539.0	1043.0	580.0	826.0	615.0	974.0	587.0	1546.0	3	
IY	1	EATING	347.0	2746.0	168.286	168.209	168.439	0.23	11	1	4	1	0	1			421.0	2640.0	349.0	2744.0	364.0	2788.0	394.0	2889.0	360.0	2834.0	4	
UW	1	FOOD	470.0	1703.0	168.786	168.739	168.879	0.14	72	1	4	2	1	0			394.0	1762.0	476.0	1694.0	442.0	1733.0	411.0	1744.0	363.0	1857.0	5	
UW	1	TOO	305.0	1793.0	169.026	169.019	169.239	0.22	73	0	0	0	3	0			452.0	1827.0	504.0	1848.0	498.0	1770.0	510.0	1663.0	545.0	1419.0	5	
EY	1	MAKE	665.0	1805.0	171.49	171.462	171.532	0.07	21	1	6	1	2	0			640.0	1621.0	651.0	1676.0	661.0	1859.0	606.0	2027.0	583.0	2078.0	5	
AA	1	LOT	831.0	1166.0	171.842	171.782	171.962	0.18	5	1	4	1	7	0			808.0	1094.0	830.0	1161.0	843.0	1174.0	851.0	1182.0	849.0	1253.0	5	
